# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-06-21 16:24:19 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05325000 MINNESOTA RIVER AT MANKATO, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05325000
#            TS   parameter     Description
#        301759       63160     Stream water level elevation above NAVD 1988, in feet
#         74622       00065     Gage height, feet
#         74623       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	74622_00065	74622_00065_cd	74623_00060	74623_00060_cd
USGS	05325000	2016-06-14 08:45	CDT	7.49	A	6780	A
USGS	05325000	2016-06-14 09:00	CDT	7.48	A	6770	A
USGS	05325000	2016-06-14 09:15	CDT	7.48	A	6770	A
USGS	05325000	2016-06-14 09:30	CDT	7.48	A	6770	A
USGS	05325000	2016-06-14 09:45	CDT	7.48	A	6770	A
USGS	05325000	2016-06-14 10:00	CDT	7.48	A	6770	A
USGS	05325000	2016-06-14 10:15	CDT	7.50	A	6800	A
USGS	05325000	2016-06-14 10:30	CDT	7.84	A	7300	A
USGS	05325000	2016-06-14 10:45	CDT	7.96	A	7490	A
USGS	05325000	2016-06-14 11:00	CDT	7.98	A	7520	A
USGS	05325000	2016-06-14 11:15	CDT	7.97	A	7500	A
USGS	05325000	2016-06-14 11:30	CDT	7.94	A	7460	A
USGS	05325000	2016-06-14 11:45	CDT	7.93	A	7440	A
USGS	05325000	2016-06-14 12:00	CDT	7.90	A	7390	A
USGS	05325000	2016-06-14 12:15	CDT	7.88	A	7360	A
USGS	05325000	2016-06-14 12:30	CDT	7.86	A	7330	A
USGS	05325000	2016-06-14 13:00	CDT	7.84	A	7300	A
USGS	05325000	2016-06-14 13:15	CDT	7.84	A	7300	A
USGS	05325000	2016-06-14 13:30	CDT	7.83	A	7280	A
USGS	05325000	2016-06-14 13:45	CDT	7.83	A	7280	A
USGS	05325000	2016-06-14 14:00	CDT	7.82	A	7270	A
USGS	05325000	2016-06-14 14:15	CDT	7.82	A	7270	A
USGS	05325000	2016-06-14 14:30	CDT	7.81	A	7250	A
USGS	05325000	2016-06-14 14:45	CDT	7.81	A	7250	A
USGS	05325000	2016-06-14 15:00	CDT	7.81	A	7250	A
USGS	05325000	2016-06-14 15:15	CDT	7.82	A	7270	A
USGS	05325000	2016-06-14 15:30	CDT	7.83	A	7280	A
USGS	05325000	2016-06-14 15:45	CDT	7.86	A	7330	A
USGS	05325000	2016-06-14 16:00	CDT	8.01	A	7570	A
USGS	05325000	2016-06-14 16:15	CDT	8.13	A	7760	A
USGS	05325000	2016-06-14 16:30	CDT	8.33	A	8070	A
USGS	05325000	2016-06-14 16:45	CDT	8.78	A	8820	A
USGS	05325000	2016-06-14 17:00	CDT	8.95	A	9120	A
USGS	05325000	2016-06-14 17:15	CDT	9.00	A	9190	A
USGS	05325000	2016-06-14 17:30	CDT	9.07	A	9310	A
USGS	05325000	2016-06-14 17:45	CDT	9.16	A	9480	A
USGS	05325000	2016-06-14 18:00	CDT	9.26	A	9660	A
USGS	05325000	2016-06-14 18:15	CDT	9.38	A	9880	A
USGS	05325000	2016-06-14 18:30	CDT	9.49	A	10100	A
USGS	05325000	2016-06-14 18:45	CDT	9.60	A	10300	A
USGS	05325000	2016-06-14 19:00	CDT	9.68	A	10400	A
USGS	05325000	2016-06-14 19:15	CDT	9.74	A	10500	A
USGS	05325000	2016-06-14 19:30	CDT	9.80	A	10600	A
USGS	05325000	2016-06-14 19:45	CDT	9.83	A	10700	A
USGS	05325000	2016-06-14 20:00	CDT	9.88	A	10800	A
USGS	05325000	2016-06-14 20:15	CDT	9.93	A	10900	A
USGS	05325000	2016-06-14 20:30	CDT	9.99	A	11000	A
USGS	05325000	2016-06-14 20:45	CDT	10.06	A	11100	A
USGS	05325000	2016-06-14 21:00	CDT	10.12	A	11200	A
USGS	05325000	2016-06-14 21:15	CDT	10.19	A	11400	A
USGS	05325000	2016-06-14 21:30	CDT	10.24	A	11500	A
USGS	05325000	2016-06-14 21:45	CDT	10.29	A	11600	A
USGS	05325000	2016-06-14 22:00	CDT	10.34	A	11600	A
USGS	05325000	2016-06-14 22:15	CDT	10.38	A	11700	A
USGS	05325000	2016-06-14 22:30	CDT	10.43	A	11800	A
USGS	05325000	2016-06-14 22:45	CDT	10.47	A	11900	A
USGS	05325000	2016-06-14 23:00	CDT	10.53	A	12000	A
USGS	05325000	2016-06-14 23:15	CDT	10.56	A	12000	A
USGS	05325000	2016-06-14 23:30	CDT	10.59	A	12100	A
USGS	05325000	2016-06-14 23:45	CDT	10.64	A	12200	A
USGS	05325000	2016-06-15 00:00	CDT	10.68	A	12300	A
USGS	05325000	2016-06-15 00:15	CDT	10.74	A	12400	A
USGS	05325000	2016-06-15 00:30	CDT	10.80	A	12500	A
USGS	05325000	2016-06-15 00:45	CDT	10.85	A	12600	A
USGS	05325000	2016-06-15 01:00	CDT	10.91	A	12700	A
USGS	05325000	2016-06-15 01:15	CDT	10.96	A	12800	A
USGS	05325000	2016-06-15 01:30	CDT	11.01	A	12900	A
USGS	05325000	2016-06-15 01:45	CDT	11.05	A	13000	A
USGS	05325000	2016-06-15 02:00	CDT	11.09	A	13100	A
USGS	05325000	2016-06-15 02:15	CDT	11.14	A	13200	A
USGS	05325000	2016-06-15 02:30	CDT	11.17	A	13200	A
USGS	05325000	2016-06-15 02:45	CDT	11.20	A	13300	A
USGS	05325000	2016-06-15 03:00	CDT	11.24	A	13400	A
USGS	05325000	2016-06-15 03:15	CDT	11.26	A	13400	A
USGS	05325000	2016-06-15 03:30	CDT	11.29	A	13500	A
USGS	05325000	2016-06-15 03:45	CDT	11.32	A	13500	A
USGS	05325000	2016-06-15 04:00	CDT	11.33	A	13600	A
USGS	05325000	2016-06-15 04:15	CDT	11.36	A	13600	A
USGS	05325000	2016-06-15 04:30	CDT	11.38	A	13700	A
USGS	05325000	2016-06-15 04:45	CDT	11.40	A	13700	A
USGS	05325000	2016-06-15 05:00	CDT	11.41	A	13700	A
USGS	05325000	2016-06-15 05:15	CDT	11.42	A	13700	A
USGS	05325000	2016-06-15 05:30	CDT	11.43	A	13800	A
USGS	05325000	2016-06-15 05:45	CDT	11.45	A	13800	A
USGS	05325000	2016-06-15 06:00	CDT	11.46	A	13800	A
USGS	05325000	2016-06-15 06:15	CDT	11.47	A	13800	A
USGS	05325000	2016-06-15 06:30	CDT	11.49	A	13900	A
USGS	05325000	2016-06-15 06:45	CDT	11.50	A	13900	A
USGS	05325000	2016-06-15 07:00	CDT	11.51	A	13900	A
USGS	05325000	2016-06-15 07:15	CDT	11.52	A	13900	A
USGS	05325000	2016-06-15 07:30	CDT	11.53	A	14000	A
USGS	05325000	2016-06-15 07:45	CDT	11.55	A	14000	A
USGS	05325000	2016-06-15 08:00	CDT	11.55	A	14000	A
USGS	05325000	2016-06-15 08:15	CDT	11.57	A	14100	A
USGS	05325000	2016-06-15 08:30	CDT	11.57	A	14100	A
USGS	05325000	2016-06-15 08:45	CDT	11.59	A	14100	A
USGS	05325000	2016-06-15 09:00	CDT	11.61	A	14100	A
USGS	05325000	2016-06-15 09:15	CDT	11.61	A	14100	A
USGS	05325000	2016-06-15 09:30	CDT	11.61	A	14100	A
USGS	05325000	2016-06-15 09:45	CDT	11.61	A	14100	A
USGS	05325000	2016-06-15 10:00	CDT	11.62	A	14200	A
USGS	05325000	2016-06-15 10:15	CDT	11.63	A	14200	A
USGS	05325000	2016-06-15 10:30	CDT	11.63	A	14200	A
USGS	05325000	2016-06-15 10:45	CDT	11.64	A	14200	A
USGS	05325000	2016-06-15 11:00	CDT	11.64	A	14200	A
USGS	05325000	2016-06-15 11:15	CDT	11.65	A	14200	A
USGS	05325000	2016-06-15 11:30	CDT	11.64	A	14200	A
USGS	05325000	2016-06-15 11:45	CDT	11.68	A	14300	A
USGS	05325000	2016-06-15 12:00	CDT	11.68	A	14300	A
USGS	05325000	2016-06-15 12:15	CDT	11.70	A	14300	A
USGS	05325000	2016-06-15 12:45	CDT	11.72	A	14300	A
USGS	05325000	2016-06-15 13:00	CDT	11.72	A	14300	A
USGS	05325000	2016-06-15 13:15	CDT	11.72	A	14300	A
USGS	05325000	2016-06-15 13:30	CDT	11.73	A	14400	A
USGS	05325000	2016-06-15 13:45	CDT	11.73	A	14400	A
USGS	05325000	2016-06-15 14:00	CDT	11.73	A	14400	A
USGS	05325000	2016-06-15 14:15	CDT	11.74	A	14400	A
USGS	05325000	2016-06-15 14:30	CDT	11.74	A	14400	A
USGS	05325000	2016-06-15 14:45	CDT	11.74	A	14400	A
USGS	05325000	2016-06-15 15:00	CDT	11.76	A	14400	A
USGS	05325000	2016-06-15 15:15	CDT	11.75	A	14400	A
USGS	05325000	2016-06-15 15:30	CDT	11.76	A	14400	A
USGS	05325000	2016-06-15 15:45	CDT	11.77	A	14400	A
USGS	05325000	2016-06-15 16:00	CDT	11.77	A	14400	A
USGS	05325000	2016-06-15 16:15	CDT	11.76	A	14400	A
USGS	05325000	2016-06-15 16:45	CDT	11.75	A	14400	A
USGS	05325000	2016-06-15 17:00	CDT	11.77	A	14400	A
USGS	05325000	2016-06-15 17:15	CDT	11.77	A	14400	A
USGS	05325000	2016-06-15 17:30	CDT	11.77	A	14400	A
USGS	05325000	2016-06-15 17:45	CDT	11.78	A	14500	A
USGS	05325000	2016-06-15 18:00	CDT	11.79	A	14500	A
USGS	05325000	2016-06-15 18:15	CDT	11.78	A	14500	A
USGS	05325000	2016-06-15 18:30	CDT	11.80	A	14500	A
USGS	05325000	2016-06-15 18:45	CDT	11.81	A	14500	A
USGS	05325000	2016-06-15 19:00	CDT	11.81	A	14500	A
USGS	05325000	2016-06-15 19:15	CDT	11.82	A	14600	A
USGS	05325000	2016-06-15 19:30	CDT	11.82	A	14600	A
USGS	05325000	2016-06-15 19:45	CDT	11.81	A	14500	A
USGS	05325000	2016-06-15 20:00	CDT	11.82	A	14600	A
USGS	05325000	2016-06-15 20:15	CDT	11.83	A	14600	A
USGS	05325000	2016-06-15 20:30	CDT	11.83	A	14600	A
USGS	05325000	2016-06-15 20:45	CDT	11.83	A	14600	A
USGS	05325000	2016-06-15 21:00	CDT	11.84	A	14600	A
USGS	05325000	2016-06-15 21:15	CDT	11.84	A	14600	A
USGS	05325000	2016-06-15 21:30	CDT	11.84	A	14600	A
USGS	05325000	2016-06-15 21:45	CDT	11.85	A	14600	A
USGS	05325000	2016-06-15 22:00	CDT	11.85	A	14600	A
USGS	05325000	2016-06-15 22:15	CDT	11.85	A	14600	A
USGS	05325000	2016-06-15 22:30	CDT	11.85	A	14600	A
USGS	05325000	2016-06-15 22:45	CDT	11.85	A	14600	A
USGS	05325000	2016-06-15 23:00	CDT	11.86	A	14600	A
USGS	05325000	2016-06-15 23:15	CDT	11.86	A	14600	A
USGS	05325000	2016-06-15 23:30	CDT	11.87	A	14700	A
USGS	05325000	2016-06-15 23:45	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 00:00	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 00:15	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 00:30	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 00:45	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 01:00	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 01:15	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 01:30	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 02:00	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 02:15	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 02:30	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 02:45	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 03:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 03:15	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 03:30	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 03:45	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 04:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 04:15	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 04:30	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 04:45	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 05:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 05:15	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 05:45	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 06:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 06:15	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 06:30	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 06:45	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 07:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 07:15	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 07:30	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 07:45	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 08:00	CDT	11.89	A	14700	A
USGS	05325000	2016-06-16 08:15	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 08:30	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 08:45	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 09:00	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 09:15	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 09:30	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 09:45	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 10:00	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 10:15	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 10:30	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 10:45	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 11:00	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 11:15	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 11:30	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 11:45	CDT	11.88	A	14700	A
USGS	05325000	2016-06-16 12:00	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 12:15	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 12:30	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 12:45	CDT	11.87	A	14700	A
USGS	05325000	2016-06-16 13:00	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 13:15	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 13:30	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 13:45	CDT	11.86	A	14600	A
USGS	05325000	2016-06-16 14:00	CDT	11.85	A	14600	A
USGS	05325000	2016-06-16 14:15	CDT	11.84	A	14600	A
USGS	05325000	2016-06-16 14:30	CDT	11.84	A	14600	A
USGS	05325000	2016-06-16 14:45	CDT	11.85	A	14600	A
USGS	05325000	2016-06-16 15:00	CDT	11.84	A	14600	A
USGS	05325000	2016-06-16 15:15	CDT	11.83	A	14600	A
USGS	05325000	2016-06-16 15:30	CDT	11.83	A	14600	A
USGS	05325000	2016-06-16 16:00	CDT	11.82	A	14600	A
USGS	05325000	2016-06-16 16:15	CDT	11.83	A	14600	A
USGS	05325000	2016-06-16 16:30	CDT	11.83	A	14600	A
USGS	05325000	2016-06-16 16:45	CDT	11.82	A	14600	A
USGS	05325000	2016-06-16 17:00	CDT	11.82	A	14600	A
USGS	05325000	2016-06-16 17:15	CDT	11.82	A	14600	A
USGS	05325000	2016-06-16 17:30	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 17:45	CDT	11.82	A	14600	A
USGS	05325000	2016-06-16 18:00	CDT	11.81	A	14500	A
USGS	05325000	2016-06-16 18:15	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 18:30	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 18:45	CDT	11.81	A	14500	A
USGS	05325000	2016-06-16 19:00	CDT	11.81	A	14500	A
USGS	05325000	2016-06-16 19:15	CDT	11.81	A	14500	A
USGS	05325000	2016-06-16 19:30	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 19:45	CDT	11.81	A	14500	A
USGS	05325000	2016-06-16 20:00	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 20:15	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 20:30	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 20:45	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 21:00	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 21:15	CDT	11.78	A	14500	A
USGS	05325000	2016-06-16 21:30	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 21:45	CDT	11.80	A	14500	A
USGS	05325000	2016-06-16 22:00	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 22:15	CDT	11.78	A	14500	A
USGS	05325000	2016-06-16 22:30	CDT	11.79	A	14500	A
USGS	05325000	2016-06-16 22:45	CDT	11.78	A	14500	A
USGS	05325000	2016-06-16 23:00	CDT	11.77	A	14400	A
USGS	05325000	2016-06-16 23:15	CDT	11.78	A	14500	A
USGS	05325000	2016-06-16 23:30	CDT	11.77	A	14400	A
USGS	05325000	2016-06-16 23:45	CDT	11.78	A	14500	A
USGS	05325000	2016-06-17 00:00	CDT	11.78	A	14500	A
USGS	05325000	2016-06-17 00:15	CDT	11.78	A	14500	A
USGS	05325000	2016-06-17 00:30	CDT	11.78	A	14500	A
USGS	05325000	2016-06-17 01:00	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 01:15	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 01:30	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 01:45	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 02:00	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 02:15	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 02:30	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 02:45	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 03:00	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 03:15	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 03:30	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 03:45	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 04:00	CDT	11.76	A	14400	A
USGS	05325000	2016-06-17 04:15	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 04:30	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 04:45	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 05:00	CDT	11.75	A	14400	A
USGS	05325000	2016-06-17 05:15	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 05:30	CDT	11.74	A	14400	A
USGS	05325000	2016-06-17 05:45	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 06:00	CDT	11.72	A	14300	A
USGS	05325000	2016-06-17 06:15	CDT	11.74	A	14400	A
USGS	05325000	2016-06-17 06:30	CDT	11.74	A	14400	A
USGS	05325000	2016-06-17 06:45	CDT	11.71	A	14300	A
USGS	05325000	2016-06-17 07:00	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 07:15	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 07:30	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 07:45	CDT	11.72	A	14300	A
USGS	05325000	2016-06-17 08:00	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 08:15	CDT	11.72	A	14300	A
USGS	05325000	2016-06-17 08:45	CDT	11.71	A	14300	A
USGS	05325000	2016-06-17 09:00	CDT	11.72	A	14300	A
USGS	05325000	2016-06-17 09:15	CDT	11.71	A	14300	A
USGS	05325000	2016-06-17 09:30	CDT	11.70	A	14300	A
USGS	05325000	2016-06-17 09:45	CDT	11.71	A	14300	A
USGS	05325000	2016-06-17 10:00	CDT	11.71	A	14300	A
USGS	05325000	2016-06-17 10:15	CDT	11.70	A	14300	A
USGS	05325000	2016-06-17 10:30	CDT	11.70	A	14300	A
USGS	05325000	2016-06-17 10:45	CDT	11.69	A	14300	A
USGS	05325000	2016-06-17 11:00	CDT	11.70	A	14300	A
USGS	05325000	2016-06-17 11:15	CDT	11.68	A	14300	A
USGS	05325000	2016-06-17 11:30	CDT	11.69	A	14300	A
USGS	05325000	2016-06-17 11:45	CDT	11.69	A	14300	A
USGS	05325000	2016-06-17 12:00	CDT	11.68	A	14300	A
USGS	05325000	2016-06-17 12:15	CDT	11.68	A	14300	A
USGS	05325000	2016-06-17 12:30	CDT	11.68	A	14300	A
USGS	05325000	2016-06-17 12:45	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 13:15	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 13:30	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 13:45	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 14:00	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 14:15	CDT	11.67	A	14200	A
USGS	05325000	2016-06-17 14:30	CDT	11.65	A	14200	A
USGS	05325000	2016-06-17 14:45	CDT	11.66	A	14200	A
USGS	05325000	2016-06-17 15:00	CDT	11.65	A	14200	A
USGS	05325000	2016-06-17 15:15	CDT	11.65	A	14200	A
USGS	05325000	2016-06-17 15:30	CDT	11.64	A	14200	A
USGS	05325000	2016-06-17 15:45	CDT	11.64	A	14200	A
USGS	05325000	2016-06-17 16:00	CDT	11.63	A	14200	A
USGS	05325000	2016-06-17 16:15	CDT	11.63	A	14200	A
USGS	05325000	2016-06-17 16:30	CDT	11.63	A	14200	A
USGS	05325000	2016-06-17 16:45	CDT	11.63	A	14200	A
USGS	05325000	2016-06-17 17:00	CDT	11.62	A	14200	A
USGS	05325000	2016-06-17 17:15	CDT	11.62	A	14200	A
USGS	05325000	2016-06-17 17:30	CDT	11.60	A	14100	A
USGS	05325000	2016-06-17 17:45	CDT	11.61	A	14100	A
USGS	05325000	2016-06-17 18:00	CDT	11.60	A	14100	A
USGS	05325000	2016-06-17 18:15	CDT	11.60	A	14100	A
USGS	05325000	2016-06-17 18:30	CDT	11.60	A	14100	A
USGS	05325000	2016-06-17 18:45	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 19:00	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 19:15	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 19:30	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 19:45	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 20:00	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 20:15	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 20:30	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 20:45	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 21:00	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 21:15	CDT	11.60	A	14100	A
USGS	05325000	2016-06-17 21:30	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 21:45	CDT	11.58	A	14100	A
USGS	05325000	2016-06-17 22:00	CDT	11.59	A	14100	A
USGS	05325000	2016-06-17 22:15	CDT	11.61	A	14100	A
USGS	05325000	2016-06-17 22:30	CDT	11.62	A	14200	A
USGS	05325000	2016-06-17 22:45	CDT	11.64	A	14200	A
USGS	05325000	2016-06-17 23:00	CDT	11.66	A	14200	A
USGS	05325000	2016-06-17 23:15	CDT	11.69	A	14300	A
USGS	05325000	2016-06-17 23:30	CDT	11.73	A	14400	A
USGS	05325000	2016-06-17 23:45	CDT	11.76	A	14400	A
USGS	05325000	2016-06-18 00:00	CDT	11.81	A	14500	A
USGS	05325000	2016-06-18 00:15	CDT	11.86	A	14600	A
USGS	05325000	2016-06-18 00:30	CDT	11.92	A	14800	A
USGS	05325000	2016-06-18 00:45	CDT	11.97	A	14900	A
USGS	05325000	2016-06-18 01:00	CDT	12.04	A	15000	A
USGS	05325000	2016-06-18 01:15	CDT	12.10	A	15200	A
USGS	05325000	2016-06-18 01:45	CDT	12.25	A	15500	A
USGS	05325000	2016-06-18 02:00	CDT	12.31	A	15600	A
USGS	05325000	2016-06-18 02:15	CDT	12.37	A	15700	A
USGS	05325000	2016-06-18 02:30	CDT	12.47	A	15900	A
USGS	05325000	2016-06-18 03:00	CDT	12.60	A	16200	A
USGS	05325000	2016-06-18 03:15	CDT	12.66	A	16400	A
USGS	05325000	2016-06-18 03:30	CDT	12.75	A	16600	A
USGS	05325000	2016-06-18 03:45	CDT	12.81	A	16700	A
USGS	05325000	2016-06-18 04:00	CDT	12.88	A	16900	A
USGS	05325000	2016-06-18 04:15	CDT	12.95	A	17000	A
USGS	05325000	2016-06-18 04:30	CDT	13.01	A	17200	A
USGS	05325000	2016-06-18 04:45	CDT	13.07	A	17300	A
USGS	05325000	2016-06-18 05:00	CDT	13.11	A	17400	A
USGS	05325000	2016-06-18 05:15	CDT	13.17	A	17500	A
USGS	05325000	2016-06-18 05:30	CDT	13.22	A	17600	A
USGS	05325000	2016-06-18 05:45	CDT	13.27	A	17800	A
USGS	05325000	2016-06-18 06:00	CDT	13.31	A	17900	A
USGS	05325000	2016-06-18 06:15	CDT	13.36	A	18000	A
USGS	05325000	2016-06-18 06:30	CDT	13.40	A	18100	A
USGS	05325000	2016-06-18 06:45	CDT	13.44	A	18200	A
USGS	05325000	2016-06-18 07:00	CDT	13.49	A	18300	A
USGS	05325000	2016-06-18 07:15	CDT	13.52	A	18400	A
USGS	05325000	2016-06-18 07:30	CDT	13.56	A	18500	A
USGS	05325000	2016-06-18 07:45	CDT	13.59	A	18500	A
USGS	05325000	2016-06-18 08:00	CDT	13.63	A	18600	A
USGS	05325000	2016-06-18 08:15	CDT	13.65	A	18600	A
USGS	05325000	2016-06-18 08:30	CDT	13.68	A	18700	A
USGS	05325000	2016-06-18 08:45	CDT	13.71	A	18800	A
USGS	05325000	2016-06-18 09:00	CDT	13.73	A	18800	A
USGS	05325000	2016-06-18 09:15	CDT	13.77	A	18900	A
USGS	05325000	2016-06-18 09:30	CDT	13.79	A	19000	A
USGS	05325000	2016-06-18 09:45	CDT	13.82	A	19100	A
USGS	05325000	2016-06-18 10:00	CDT	13.84	A	19100	A
USGS	05325000	2016-06-18 10:15	CDT	13.85	A	19100	A
USGS	05325000	2016-06-18 10:30	CDT	13.87	A	19200	A
USGS	05325000	2016-06-18 10:45	CDT	13.88	A	19200	A
USGS	05325000	2016-06-18 11:00	CDT	13.91	A	19300	A
USGS	05325000	2016-06-18 11:15	CDT	13.91	A	19300	A
USGS	05325000	2016-06-18 11:30	CDT	13.95	A	19400	A
USGS	05325000	2016-06-18 11:45	CDT	13.95	A	19400	A
USGS	05325000	2016-06-18 12:00	CDT	13.96	A	19400	A
USGS	05325000	2016-06-18 12:15	CDT	13.98	A	19500	A
USGS	05325000	2016-06-18 12:30	CDT	13.99	A	19500	A
USGS	05325000	2016-06-18 12:45	CDT	13.98	A	19500	A
USGS	05325000	2016-06-18 13:00	CDT	14.01	A	19500	A
USGS	05325000	2016-06-18 13:15	CDT	14.01	A	19500	A
USGS	05325000	2016-06-18 13:30	CDT	14.01	A	19500	A
USGS	05325000	2016-06-18 13:45	CDT	14.04	A	19600	A
